clean,noisy
61,82
96,96
97,34
34,37
59,59
14,14
74,83
44,44
36,66
65,86
89,89
82,82
63,77
36,36
54,14
45,45
34,34
15,15
80,80
34,34
66,79
35,35
24,88
21,21
0,0
58,58
82,82
83,83
39,22
77,77
73,73
76,76
13,12
43,27
22,59
42,91
97,97
68,68
28,28
0,0
13,96
89,97
87,25
92,92
67,67
62,93
40,40
23,19
73,81
27,27
92,92
95,95
42,42
75,54
42,42
6,6
16,13
1,1
38,64
82,82
18,18
40,18
38,54
94,59
57,57
28,28
25,25
83,83
72,25
84,84
8,8
63,63
30,30
82,82
18,18
45,27
79,79
53,45
48,54
96,96
65,65
29,29
57,57
17,22
14,86
94,94
66,66
64,17
8,8
3,56
57,90
69,69
93,46
41,6
56,56
43,43
5,8
9,9
0,0
25,39
36,36
8,8
88,91
66,66
14,14
84,40
65,65
50,37
21,74
12,12
72,72
19,98
16,18
73,73
36,36
19,19
38,38
2,2
97,44
71,71
8,97
95,95
7,7
85,85
91,91
13,13
12,12
87,87
98,33
62,54
78,88
76,76
69,69
37,37
42,42
42,38
72,72
46,46
92,92
74,74
91,72
13,13
49,39
88,88
84,84
80,80
92,98
3,3
72,72
60,60
32,32
15,15
69,69
79,73
37,7
25,25
58,8
8,10
4,41
10,10
30,30
71,71
87,72
47,47
68,55
3,3
15,15
93,93
45,28
25,50
66,66
49,30
13,13
25,80
30,24
40,40
23,23
95,69
60,98
89,89
48,48
98,98
3,58
98,61
34,34
96,96
10,88
57,34
55,55
60,99
51,82
93,93
83,83
12,50
42,91
33,33
21,21
60,60
99,99
11,11
43,43
74,5
16,16
38,38
28,28
94,80
42,42
93,97
99,74
40,40
19,89
62,53
0,0
91,91
27,27
59,59
33,58
57,57
73,73
24,24
26,67
24,24
19,19
11,6
13,13
45,45
21,21
7,40
1,1
2,2
82,82
73,73
42,42
3,80
63,63
28,28
53,53
26,26
65,13
63,63
90,90
21,16
41,22
70,70
59,78
89,26
16,16
42,42
30,2
39,39
50,50
58,95
60,60
61,61
49,49
66,33
9,77
91,97
32,70
5,5
28,28
0,0
39,7
43,1
60,77
30,30
79,79
15,15
78,78
33,33
98,98
45,45
80,80
16,79
52,1
87,87
40,40
34,34
29,88
93,93
20,20
55,36
62,68
4,4
0,99
51,51
29,33
71,37
41,41
51,51
71,71
62,0
29,3
55,26
53,31
97,97
30,54
75,69
30,33
86,87
79,12
47,53
13,42
65,65
29,29
4,4
81,81
13,97
30,30
5,5
36,36
65,65
84,84
75,64
7,7
12,28
89,89
79,46
37,37
78,50
44,19
48,48
67,64
69,69
59,46
2,85
4,4
45,98
93,92
53,53
25,25
50,50
42,97
73,73
31,17
50,16
6,86
82,55
65,55
3,56
68,34
61,61
65,84
84,84
19,50
12,12
82,82
90,60
53,53
68,91
7,7
67,67
56,56
22,22
87,87
62,70
25,25
17,17
62,62
42,42
52,52
7,7
23,23
14,80
66,66
66,66
85,85
34,34
30,57
4,17
62,96
40,25
34,78
16,16
55,78
81,81
60,60
74,68
42,54
4,4
82,82
35,35
2,2
73,73
17,17
47,47
11,11
15,15
83,83
70,70
32,32
3,3
61,61
10,10
66,66
2,2
38,38
64,64
87,87
86,86
60,60
49,96
31,62
72,72
21,21
93,93
36,36
88,88
65,65
66,66
14,58
69,69
13,35
52,52
27,27
63,59
58,62
88,88
61,61
67,67
58,37
31,87
68,96
6,56
36,61
29,29
84,16
48,93
80,74
24,17
54,54
31,31
67,67
70,83
17,17
46,72
90,90
26,3
10,10
55,55
0,0
54,54
72,78
74,74
31,18
22,25
24,24
22,91
77,77
50,50
31,96
78,78
16,16
89,89
61,61
4,48
59,59
66,51
8,8
99,99
31,99
91,91
69,69
30,48
63,79
83,71
55,55
7,15
11,11
39,39
3,25
54,70
64,64
26,83
39,51
86,86
88,1
35,35
90,90
22,22
78,78
91,91
86,97
44,44
99,99
45,45
90,72
21,76
78,78
36,36
93,93
71,58
60,60
66,66
76,76
39,39
88,88
24,43
90,90
59,63
84,17
54,93
2,70
11,11
7,7
34,52
26,47
72,68
44,63
63,63
41,41
51,51
31,2
64,16
59,59
11,11
52,52
75,75
43,43
58,58
84,13
29,29
59,33
82,16
2,61
4,4
59,59
15,41
33,84
90,90
10,10
48,48
72,72
99,99
42,42
2,50
79,79
92,11
25,25
23,23
48,52
82,82
19,19
5,35
11,75
89,89
42,42
44,44
85,85
9,93
16,16
49,49
32,32
3,37
37,37
4,4
78,73
70,70
70,16
0,0
88,50
30,71
97,69
53,53
58,87
94,94
90,90
68,68
10,10
91,91
63,73
45,45
88,88
45,25
84,84
45,45
76,76
63,63
19,30
26,32
67,67
52,32
43,83
43,43
68,68
31,31
76,87
30,30
83,83
7,86
97,97
78,78
52,52
10,10
42,42
34,34
56,18
30,30
85,57
42,42
21,64
48,33
34,7
35,4
91,53
30,28
36,57
52,52
50,74
78,78
98,98
18,18
41,41
1,6
86,86
76,76
63,39
59,59
37,37
12,4
90,51
37,37
36,49
38,38
42,42
58,58
40,40
65,14
5,84
4,3
93,25
91,91
91,91
76,76
53,90
73,73
85,15
12,67
64,64
11,11
19,43
64,64
68,68
45,45
96,11
19,19
0,0
27,27
93,97
95,95
44,44
22,22
91,91
29,41
86,86
5,5
90,71
17,17
62,62
39,14
95,95
13,82
65,9
84,3
60,60
92,35
1,1
37,35
43,43
1,1
95,95
14,14
29,29
73,73
82,77
1,40
60,49
89,89
45,75
41,97
44,44
96,89
5,90
98,98
33,33
33,33
42,61
98,98
62,62
65,65
70,70
12,12
85,87
64,94
77,77
51,51
54,42
49,49
55,55
96,96
14,14
48,48
46,46
16,16
57,57
69,35
34,34
35,35
58,58
93,93
13,13
8,84
25,25
32,32
72,86
91,83
8,27
20,78
90,90
56,56
50,50
69,69
14,35
95,51
61,61
8,43
26,33
69,69
17,95
79,79
67,68
92,92
22,90
36,36
77,7
9,77
1,84
28,16
33,33
7,94
50,50
79,79
53,53
78,49
47,77
62,62
23,23
71,71
1,1
38,94
86,86
5,5
40,20
97,97
99,86
0,53
93,93
94,20
99,99
84,92
40,40
93,93
42,42
60,60
78,39
77,54
23,43
90,84
49,49
24,24
51,76
68,72
60,65
82,82
60,60
98,98
51,51
69,69
71,71
7,1
11,11
42,42
94,94
24,24
21,70
95,95
77,77
19,24
91,91
43,43
6,6
14,50
36,68
19,19
96,96
8,8
34,87
67,67
87,0
47,8
27,27
68,68
70,70
28,28
99,75
24,24
15,0
14,58
4,85
50,50
32,32
79,79
24,24
1,92
92,71
95,95
34,34
5,17
56,58
74,72
62,50
42,42
53,91
56,56
8,8
99,27
29,77
90,90
79,19
51,54
44,87
9,6
72,11
86,86
36,36
35,11
96,96
78,78
38,38
37,37
67,67
72,72
58,33
31,44
5,5
79,43
68,68
77,77
0,0
32,2
32,73
58,75
1,1
80,12
80,80
49,87
30,5
3,3
93,93
9,76
19,23
33,33
75,75
13,13
80,80
68,47
67,94
51,88
3,3
44,44
35,35
8,16
50,98
38,38
94,94
92,92
21,91
63,63
86,86
41,54
62,62
50,50
54,54
85,85
80,80
82,56
2,2
55,55
18,18
37,39
18,18
56,56
33,4
44,44
54,54
92,9
86,86
87,87
41,74
56,56
74,69
93,31
0,0
79,24
93,93
83,44
5,5
19,19
9,69
10,85
71,71
75,75
83,71
41,41
3,3
67,67
44,44
87,37
38,36
11,11
48,9
40,47
69,69
82,15
28,34
52,52
56,56
12,12
12,68
9,9
23,23
99,99
14,14
35,57
56,56
83,6
63,52
92,68
86,86
72,72
23,23
8,8
51,8
69,69
50,50
14,38
40,40
11,63
72,72
51,51
64,64
53,96
8,8
4,4
66,66
46,74
71,71
57,57
68,68
21,21
3,0
39,39
56,56
6,50
95,63
18,18
77,77
24,24
23,23
60,60
95,35
89,89
45,69
25,25
58,58
68,68
4,4
33,33
4,4
60,25
38,14
9,9
48,36
45,46
0,0
46,46
25,25
54,53
51,51
95,95
25,25
35,88
15,15
35,70
77,20
77,62
54,19
56,56
40,40
78,78
51,51
47,47
7,7
92,92
46,46
80,80
16,36
42,22
50,92
40,27
31,30
57,57
43,72
48,90
70,89
16,16
86,91
33,33
21,21
35,35
67,35
79,57
57,24
39,39
32,32
57,41
22,53
56,5
85,85
12,12
57,57
38,38
62,62
52,36
42,42
66,66
55,64
27,0
21,93
64,2
78,78
61,85
81,81
57,76
91,73
91,91
16,16
63,63
55,80
54,78
99,97
62,62
99,99
31,42
65,65
16,74
59,40
5,86
56,56
46,46
34,48
33,33
11,78
28,70
59,19
80,80
41,41
10,10
71,55
25,29
45,54
16,57
35,35
69,50
25,52
73,73
7,51
53,53
62,40
43,65
79,79
34,34
66,66
57,53
59,16
90,90
72,72
19,19
40,40
3,47
20,20
38,38
4,4
30,30
17,83
41,40
19,19
62,62
5,11
26,26
88,11
17,80
70,31
81,81
8,44
87,48
54,99
65,65
92,28
18,18
71,71
76,41
45,92
67,56
21,79
12,12
69,69
95,95
88,44
87,87
68,68
44,88
71,71
61,77
16,16
2,7
50,50
20,20
41,30
57,31
43,43
83,83
16,28
76,76
15,29
66,1
96,96
89,89
70,70
85,43
33,86
11,60
87,43
19,46
42,42
44,44
10,10
49,49
40,40
47,47
18,88
22,22
20,20
59,54
53,2
86,86
53,53
74,74
48,48
78,78
56,56
56,56
33,33
28,28
73,73
52,51
5,21
25,93
88,29
64,64
85,72
50,24
24,24
30,71
15,15
44,44
55,55
10,10
25,25
58,28
83,83
67,67
54,54
71,71
67,22
34,95
50,4
63,63
26,48
98,98
15,12
16,22
22,17
71,29
8,8
0,0
95,95
48,48
88,1
71,71
38,38
97,97
44,44
29,29
52,52
37,61
57,69
66,66
4,4
57,57
75,75
29,29
59,59
70,70
31,88
78,78
71,71
55,55
44,78
93,93
55,55
40,40
57,57
43,2
97,58
71,71
94,18
52,72
37,4
90,90
0,67
53,53
95,95
42,42
51,51
20,1
92,79
72,72
94,99
63,63
95,95
43,43
79,79
6,94
11,42
37,48
96,96
17,1
79,65
63,63
43,43
2,66
85,85
45,45
2,52
87,87
67,8
91,91
60,64
65,65
96,96
0,0
36,36
24,24
90,90
72,72
26,2
51,51
18,18
21,85
30,30
0,84
20,20
63,65
99,99
25,25
41,41
35,91
20,20
70,70
10,26
80,80
51,51
48,48
62,44
76,76
85,85
9,9
62,62
50,31
18,40
56,96
56,56
25,25
27,47
49,34
40,40
76,21
73,56
9,9
52,52
10,10
18,18
70,70
39,39
79,49
53,53
48,48
43,76
91,91
87,87
22,95
92,92
28,43
21,86
32,76
66,66
4,4
85,85
60,68
61,40
53,53
10,10
66,3
42,42
16,15
93,93
7,28
22,22
21,48
6,20
79,79
57,57
72,72
57,57
20,18
26,26
20,81
25,25
57,57
5,5
31,31
8,60
51,51
85,85
32,32
16,16
58,58
77,77
56,56
4,4
43,15
66,93
83,79
10,10
4,4
57,11
6,20
93,93
84,16
29,5
56,56
15,15
46,91
87,87
2,83
80,80
67,0
14,14
4,4
64,64
83,83
56,56
49,49
56,30
14,94
76,95
79,35
50,23
34,34
19,19
82,31
72,17
57,57
48,48
88,88
53,85
30,52
7,62
50,50
25,25
99,99
85,85
69,14
11,36
78,78
50,50
80,1
87,87
99,99
5,5
11,58
58,58
4,4
8,7
34,34
40,40
60,49
81,73
24,24
63,63
9,9
10,10
51,77
94,94
8,8
39,9
84,84
62,85
22,22
22,22
60,22
38,3
19,71
83,83
8,8
39,57
69,71
80,80
81,42
72,5
52,52
68,68
98,65
68,22
13,13
23,23
45,13
35,80
77,69
59,5
99,87
95,95
83,83
40,40
85,85
74,74
88,64
32,32
51,27
31,31
70,84
37,37
27,27
13,92
63,63
6,6
15,91
81,52
81,81
10,4
48,97
16,62
73,56
9,9
22,39
99,61
63,77
17,3
70,24
7,7
36,36
9,9
1,19
67,10
52,52
10,22
74,74
49,18
37,37
99,99
65,65
7,24
98,98
96,18
11,11
68,26
41,62
38,18
83,83
16,16
1,1
94,9
20,20
57,57
83,81
87,87
19,19
98,98
1,39
64,64
48,48
49,49
39,39
42,42
8,8
20,20
72,72
16,16
76,76
57,57
9,9
33,33
89,89
58,32
89,89
14,16
25,25
55,55
93,93
73,34
64,64
51,51
2,2
47,47
39,61
53,23
24,21
65,65
85,85
33,33
66,66
46,53
21,21
52,33
70,70
24,24
8,46
4,4
42,42
92,32
17,17
66,66
98,98
89,89
70,12
89,89
66,45
64,64
93,93
38,10
9,9
69,48
46,46
40,35
58,58
40,55
85,55
95,95
93,93
85,85
84,51
13,13
32,32
18,18
49,21
60,60
98,98
34,63
42,11
99,54
74,74
38,38
76,76
90,90
54,54
92,35
82,82
45,45
60,60
63,63
0,59
11,94
63,63
20,41
38,38
53,71
90,90
24,24
41,41
91,91
24,24
22,22
85,53
68,68
76,76
88,98
63,63
62,62
30,30
87,87
96,85
77,80
44,44
72,72
76,75
22,26
65,22
50,50
21,21
94,94
67,67
13,13
11,11
75,75
12,12
90,37
31,31
72,72
99,43
25,16
11,38
54,54
86,88
61,61
68,68
20,42
58,97
34,53
40,68
90,90
30,30
54,89
0,30
45,45
57,57
97,97
41,41
47,47
1,1
13,58
64,64
61,61
4,4
9,19
93,38
97,33
36,36
72,72
33,53
89,89
13,61
75,75
94,94
65,60
51,51
8,33
0,0
11,11
88,88
40,40
9,9
26,26
50,50
51,61
94,94
55,55
55,55
2,2
88,88
16,16
63,63
78,78
18,18
36,53
77,77
40,40
3,3
37,63
13,5
58,17
91,91
89,89
90,11
2,70
85,85
50,35
44,44
97,97
35,35
86,80
5,5
5,5
18,18
56,56
14,34
25,25
10,10
27,27
72,72
35,35
85,79
85,85
66,74
26,26
92,12
46,46
44,56
97,67
18,65
26,26
75,75
99,99
9,9
52,52
97,7
7,7
8,8
78,78
5,5
27,70
28,28
10,10
6,6
50,65
78,78
90,56
36,36
35,70
72,72
35,35
37,37
27,9
2,2
95,76
20,20
72,66
56,56
70,70
92,54
63,35
84,84
91,85
0,0
46,46
66,66
76,5
13,13
82,82
28,88
11,11
60,60
34,34
63,80
22,15
86,86
72,28
27,87
94,94
77,77
58,58
82,82
85,85
9,9
50,12
91,89
86,77
21,62
70,70
91,62
93,27
62,62
58,58
47,47
86,86
45,45
53,56
4,4
24,69
82,82
47,47
59,26
72,72
7,5
95,95
40,40
72,72
47,47
20,20
16,87
21,69
34,34
85,85
55,55
31,75
30,11
3,3
22,22
65,65
24,32
98,98
53,53
54,72
98,98
97,97
71,59
5,5
40,42
90,90
77,77
26,14
40,91
34,34
14,14
99,99
42,17
48,48
90,90
31,31
14,14
56,56
25,93
15,10
29,29
39,82
3,19
91,91
43,67
87,21
63,0
76,96
11,11
78,78
31,59
37,76
65,65
43,43
38,38
92,37
2,2
54,50
99,28
38,38
88,38
39,28
62,62
46,58
12,12
39,39
47,31
94,94
79,79
78,78
79,1
35,70
56,8
8,8
73,73
75,75
30,82
1,1
38,38
96,21
40,42
3,5
56,6
89,89
47,47
55,55
1,1
1,1
12,63
82,61
47,32
30,30
12,12
67,73
25,3
76,76
8,8
61,87
25,25
46,82
34,34
42,42
21,21
50,50
19,19
43,43
67,67
8,8
11,11
41,63
90,70
2,24
74,5
99,99
28,28
66,48
92,92
27,27
19,97
27,27
67,67
78,78
20,78
22,35
48,27
79,79
39,75
35,35
33,41
12,81
71,71
6,0
13,13
86,86
74,60
39,39
67,67
10,10
2,2
57,57
32,32
25,83
45,0
80,80
64,27
66,66
28,16
43,43
52,10
54,54
56,60
89,89
15,15
27,27
56,56
27,58
11,69
64,16
53,53
55,55
52,52
7,99
64,64
37,37
65,65
49,49
85,85
32,32
46,46
92,1
22,31
82,75
39,39
91,49
60,52
82,73
98,98
26,37
57,57
37,19
98,98
30,30
89,89
68,68
23,23
14,30
36,36
39,39
28,28
99,89
32,32
18,50
49,62
28,28
61,61
44,44
66,66
78,55
18,18
15,15
1,40
2,46
4,65
23,72
0,0
30,30
79,84
68,97
2,2
83,83
77,95
4,4
40,40
44,64
4,54
19,19
15,15
15,13
14,44
77,77
55,55
78,78
24,24
69,69
63,63
59,59
65,65
94,41
79,79
51,51
32,32
83,83
16,16
57,57
1,1
17,17
76,99
7,7
62,62
36,36
4,4
18,18
28,34
90,90
84,51
32,26
39,39
42,93
83,83
15,84
49,49
89,89
33,33
66,66
89,72
60,60
6,6
40,76
1,1
78,87
81,81
19,19
69,65
4,4
67,57
74,74
57,57
24,14
81,81
85,85
26,12
12,12
48,48
34,34
85,42
41,41
25,11
33,33
95,95
44,44
29,61
20,20
23,23
12,58
71,71
46,46
84,84
8,8
72,72
96,96
78,78
39,45
57,57
36,36
41,41
24,28
5,5
49,49
84,84
82,65
95,95
30,30
69,72
35,35
75,54
35,7
29,47
82,82
89,89
8,2
68,13
1,1
89,89
91,91
88,88
79,79
86,56
21,4
16,16
47,92
27,75
38,38
34,72
11,11
36,1
6,6
33,15
95,27
28,63
86,86
12,12
26,26
58,58
13,13
72,72
9,9
70,67
62,35
98,9
83,74
11,11
92,62
39,39
71,71
84,63
55,49
85,85
14,95
13,0
14,58
86,86
54,54
11,11
39,39
81,81
96,32
37,37
77,77
47,47
90,90
52,46
8,8
22,22
16,54
20,71
99,99
86,98
3,3
66,22
95,95
0,92
35,62
99,99
94,94
25,25
70,31
99,99
82,82
95,18
82,87
23,23
11,9
2,59
49,49
84,84
25,25
53,9
31,31
60,60
14,37
97,69
9,52
9,9
59,59
39,78
46,57
89,89
80,80
4,4
99,99
70,66
68,68
15,51
68,68
9,8
20,91
63,60
88,88
3,3
39,39
80,32
1,56
31,81
87,89
57,57
23,23
15,15
10,56
77,30
86,86
77,2
94,94
61,61
76,76
57,34
52,52
79,79
94,94
71,31
95,95
81,94
71,97
39,77
70,70
21,5
97,83
60,60
5,5
54,54
7,7
31,31
75,55
73,77
20,87
14,14
41,41
22,20
38,38
20,25
80,80
79,79
67,67
49,28
53,43
14,92
38,38
80,80
74,74
30,88
98,98
95,95
38,38
89,89
14,14
99,2
26,26
10,50
89,89
41,82
91,89
42,42
19,48
26,26
39,94
57,57
14,87
97,97
95,95
8,5
29,99
8,68
30,30
17,17
33,33
13,13
87,10
53,53
22,22
86,92
97,97
26,45
27,42
58,92
66,66
76,58
59,2
1,1
46,88
17,17
89,89
31,31
72,23
93,90
81,81
19,19
46,3
92,92
97,97
44,85
95,95
17,80
27,89
37,37
0,0
87,69
22,22
60,60
12,30
28,46
50,77
85,85
15,15
26,31
2,2
41,47
79,80
50,59
37,37
67,67
55,55
18,76
16,32
1,1
73,73
93,93
84,84
62,62
26,26
76,87
69,88
7,0
65,2
88,59
36,49
11,11
19,59
67,60
44,44
44,19
22,42
80,67
8,8
14,41
6,6
19,23
17,17
34,93
31,87
13,13
6,16
13,13
30,30
4,50
76,73
93,93
60,11
78,78
20,98
29,29
59,73
21,21
1,1
78,88
6,6
2,2
96,53
40,16
51,51
41,21
71,71
88,88
47,47
55,55
73,79
73,73
9,99
77,77
8,25
16,57
44,27
71,71
71,71
52,52
72,72
38,60
23,23
77,77
64,1
6,6
62,41
64,80
4,66
13,12
48,48
9,53
34,81
22,22
8,8
39,39
94,77
58,58
87,6
32,32
1,46
43,43
68,68
46,46
89,5
58,58
84,80
44,44
70,70
47,47
85,99
99,99
82,82
94,56
41,41
53,53
49,49
16,20
75,51
47,47
78,43
98,63
0,68
30,27
78,78
64,64
41,16
26,26
19,55
2,2
19,63
50,94
92,92
90,90
24,24
50,50
36,99
56,89
39,13
99,99
34,34
53,53
68,68
76,76
99,42
12,25
87,87
76,87
20,20
57,59
13,13
21,21
23,45
21,21
19,56
10,43
40,76
38,38
0,0
45,45
37,37
60,68
56,79
24,45
77,77
73,73
85,40
23,23
5,5
23,33
79,79
96,95
3,97
35,35
18,18
86,86
77,77
41,85
73,73
58,59
27,27
3,6
21,21
48,48
91,91
41,41
75,75
19,19
43,37
13,13
87,87
12,12
44,89
17,17
1,15
97,97
89,86
57,57
84,41
15,72
50,89
97,97
63,63
7,7
43,2
46,46
58,72
71,71
42,20
41,46
86,32
12,12
71,71
28,28
39,41
69,69
61,96
63,19
15,15
58,69
33,33
23,67
36,36
43,43
88,88
75,75
63,63
22,22
66,66
98,98
75,44
81,89
15,15
80,36
37,32
22,11
18,71
63,37
91,91
12,83
51,51
96,96
87,63
75,90
67,67
29,29
20,20
75,75
65,21
51,72
10,10
61,61
92,79
59,59
21,21
80,5
54,54
76,79
24,24
4,82
14,14
77,24
89,89
71,82
3,94
82,82
35,56
78,78
74,74
72,72
37,37
76,76
28,88
59,59
57,57
83,28
97,16
9,9
8,8
30,55
20,20
47,98
71,85
19,19
12,12
84,84
86,86
97,97
36,36
44,44
91,66
24,24
48,48
70,70
45,60
70,53
1,1
44,44
22,54
91,60
8,8
26,26
49,48
66,1
34,34
98,85
36,36
63,63
59,59
90,76
44,44
30,6
62,62
85,85
94,29
87,88
83,84
95,95
90,90
49,76
29,46
80,80
90,90
70,70
73,73
49,49
25,25
40,86
42,42
93,99
52,52
48,48
39,81
55,55
77,39
91,91
33,94
76,35
17,17
69,89
51,51
21,76
13,13
66,66
21,21
20,67
7,7
87,53
14,14
82,82
42,42
47,77
49,49
76,73
23,36
95,69
43,43
46,46
69,69
81,81
67,67
44,21
70,70
73,73
37,54
65,65
80,80
98,98
60,60
26,71
75,1
56,69
32,32
56,56
61,61
11,11
99,43
47,89
96,96
58,58
81,65
82,60
17,64
17,75
40,40
71,91
16,16
53,53
80,80
62,62
33,33
52,52
38,47
64,42
67,67
21,21
34,34
12,54
13,13
86,86
30,53
37,37
42,47
82,82
32,73
16,70
83,83
33,33
42,42
89,89
91,43
10,39
83,22
15,85
1,1
62,62
37,59
81,81
10,10
79,79
33,27
58,58
81,86
30,15
35,35
12,12
23,23
78,68
51,91
61,17
8,98
2,59
41,41
16,16
6,58
82,96
73,73
39,62
28,16
87,87
25,25
25,25
44,44
45,45
95,43
6,6
19,31
70,94
10,37
0,0
73,73
56,85
41,41
49,77
36,36
0,12
38,1
43,43
95,95
64,53
48,48
29,35
65,41
65,65
83,83
96,36
81,81
71,71
70,94
86,55
6,6
14,31
87,17
13,13
24,7
63,63
25,25
89,16
76,76
82,82
95,95
66,3
85,5
36,10
54,87
82,82
83,34
20,17
60,61
3,26
27,27
59,59
68,68
36,36
19,19
49,49
88,51
12,12
56,82
29,76
60,60
8,92
0,24
53,53
27,79
25,25
40,40
99,99
22,0
52,52
76,76
75,75
16,16
16,16
18,70
20,20
57,19
45,80
56,0
89,39
54,13
2,2
67,78
50,54
1,76
52,52
47,79
98,9
80,80
91,16
79,44
88,88
38,38
46,46
98,35
31,25
29,29
83,2
8,8
43,43
77,77
48,48
93,61
49,49
97,38
81,81
34,34
62,92
23,23
89,89
80,80
30,93
71,71
36,42
52,52
41,72
19,19
44,44
64,64
49,92
89,89
46,46
13,63
15,15
77,77
21,21
72,72
32,32
73,73
14,75
63,63
75,75
25,25
83,83
64,86
7,7
28,29
22,10
72,25
5,22
10,47
67,67
40,30
21,77
22,22
32,32
68,71
50,50
67,67
15,15
89,89
99,99
92,92
44,44
8,8
73,45
60,83
0,71
90,90
81,92
32,32
29,29
44,44
1,9
37,37
77,64
65,25
7,7
5,5
73,46
75,64
49,49
6,82
93,31
35,35
39,39
13,13
16,7
44,88
65,38
96,96
67,46
44,55
3,58
0,15
78,78
60,60
17,17
14,14
96,96
5,5
58,58
5,97
66,66
10,10
10,10
90,90
47,59
44,35
18,18
21,21
76,76
55,55
50,50
62,21
33,92
0,0
6,6
80,80
57,59
93,93
53,53
51,51
73,73
51,71
51,51
87,87
68,68
43,43
54,89
90,90
19,19
66,42
67,21
28,65
30,30
68,15
80,80
47,47
69,69
5,5
74,74
25,62
78,44
93,60
76,97
44,44
44,44
41,41
2,85
47,67
84,84
45,45
60,60
58,58
87,87
60,60
80,61
28,28
91,62
24,58
1,88
18,49
95,95
56,47
26,50
25,73
23,23
79,15
93,93
89,89
83,83
79,79
40,40
57,53
99,18
15,92
42,67
77,77
95,18
61,56
75,7
1,84
95,46
9,82
21,9
45,32
56,56
76,60
26,26
54,59
79,49
4,61
47,79
94,94
25,25
74,74
8,8
37,37
69,32
56,56
55,89
70,63
54,54
22,22
36,36
64,64
13,13
31,31
91,91
72,72
72,25
62,62
16,11
94,94
45,45
97,97
27,34
8,89
66,66
39,78
98,98
22,22
40,20
86,86
28,95
84,84
15,15
68,68
55,55
70,80
40,55
49,12
36,36
19,19
31,36
99,99
14,14
34,34
7,7
63,63
5,35
40,40
4,4
90,39
88,7
30,30
10,30
82,82
59,59
69,82
91,38
39,39
55,55
30,30
90,77
82,82
15,92
46,46
73,73
6,6
5,5
43,96
21,87
43,43
91,91
43,10
25,60
93,12
4,4
54,54
83,83
28,28
56,36
41,41
89,89
83,83
64,64
16,40
79,8
9,9
53,4
63,43
18,18
38,38
0,0
96,96
85,85
38,38
70,70
84,84
9,9
61,61
24,88
7,7
44,44
33,33
42,23
85,36
61,82
49,49
92,92
27,27
40,40
78,69
93,93
27,41
26,26
78,78
93,93
66,66
64,64
69,69
89,89
36,36
13,89
86,86
39,39
27,27
5,70
10,52
90,90
3,72
78,78
95,95
96,96
1,40
86,86
21,88
73,73
14,14
42,79
41,41
25,25
77,77
98,98
19,19
47,47
92,64
38,38
53,53
21,21
57,57
13,13
67,10
20,98
57,17
22,87
68,68
77,77
92,91
71,71
22,22
83,50
77,77
50,50
96,96
7,7
40,35
47,47
90,90
89,89
14,14
43,43
17,17
48,48
26,26
91,91
94,6
9,9
98,37
69,69
30,43
65,86
39,39
63,63
32,32
80,79
66,66
8,83
12,95
27,27
47,47
72,72
80,4
2,79
65,53
3,3
48,39
89,89
83,83
42,99
65,90
81,81
57,26
58,91
48,48
53,96
79,79
77,77
44,79
57,78
72,54
54,54
84,84
35,35
20,87
26,26
37,86
79,79
93,93
48,48
32,32
17,17
41,26
70,70
87,87
70,43
11,19
48,58
79,79
28,96
31,31
18,28
59,76
49,23
96,96
33,33
74,74
62,77
29,29
88,60
70,39
26,26
5,5
42,33
49,49
78,78
45,2
82,82
22,53
61,61
18,18
97,97
56,56
1,59
72,72
93,84
58,58
22,22
60,60
47,56
74,74
66,14
39,39
55,55
68,68
58,5
58,7
20,20
34,34
24,24
12,12
5,5
66,48
63,63
61,61
36,91
96,67
45,45
7,7
16,16
54,54
39,87
90,90
57,37
89,89
32,32
51,51
92,14
43,43
0,48
45,45
58,58
70,70
37,62
72,86
49,49
61,62
76,76
16,16
95,95
74,41
67,67
6,91
2,93
90,1
80,20
38,81
27,27
84,27
70,82
83,99
35,48
97,97
36,33
24,24
56,56
62,62
25,25
8,3
12,12
4,4
12,74
90,90
27,64
56,56
96,96
69,69
11,11
79,88
40,40
10,10
51,73
41,41
81,81
51,51
34,34
61,77
0,0
47,47
48,14
4,4
50,59
7,56
40,40
59,59
45,45
95,95
27,25
26,18
43,43
61,92
62,34
64,64
72,72
3,3
61,61
48,48
85,85
9,9
49,12
11,11
68,68
62,47
77,59
2,2
64,64
95,95
22,22
90,90
59,24
43,43
74,74
38,15
42,42
63,63
52,52
91,52
94,94
73,73
1,1
64,64
48,22
3,82
62,62
49,3
83,83
66,54
2,73
55,55
8,18
60,19
73,73
93,93
78,78
15,49
88,88
6,85
61,38
35,43
11,96
65,27
58,58
56,56
6,6
12,12
67,67
45,45
33,33
30,30
2,56
84,84
4,4
96,96
38,38
67,67
68,97
97,97
75,75
78,78
9,9
53,53
17,43
30,30
20,20
21,21
52,20
99,99
90,90
25,25
52,52
87,87
9,9
81,59
32,32
11,73
11,63
87,87
29,77
44,42
63,84
62,34
53,53
92,92
39,75
40,40
71,66
58,58
82,82
9,9
93,93
93,80
16,90
41,66
26,62
22,47
35,35
89,29
83,83
16,16
59,21
43,36
2,45
66,66
42,42
67,67
21,21
87,63
57,57
62,89
85,45
51,51
36,93
57,57
87,28
11,11
63,63
44,44
21,21
57,95
4,15
